Place_Id,Place_Name,Description,Category,City,Price,Rating,Link,Address
309,Observatorium Bosscha,"Observatorium Bosscha merupakan salah satu tempat peneropongan bintang tertua di Indonesia. Observatorium Bosscha (dahulu bernama Bosscha Sterrenwacht) dibangun oleh Nederlandsch-Indische Sterrenkundige Vereeniging (NISV) atau Perhimpunan Bintang Hindia Belanda. Observatorium Bosscha berlokasi di Lembang, Jawa Barat, sekitar 15 km di bagian utara Kota Bandung dengan koordinat geografis 107° 36' Bujur Timur dan 6° 49' Lintang Selatan. Tempat ini berdiri di atas tanah seluas 6 hektare, dan berada pada ketinggian 1310 meter di atas permukaan laut atau pada ketinggian 630 m dari dataran tinggi Bandung. Kode observatorium Persatuan Astronomi Internasional untuk observatorium Bosscha adalah 299. Tahun 2004, Observatorium Bosscha dinyatakan sebagai Benda Cagar Budaya oleh Pemerintah. Karena itu keberadaan Observatorium Bosscha dilindungi oleh UU Nomor 2/1992 tentang Benda Cagar Budaya. Selanjutnya, tahun 2008, Pemerintah menetapkan Observatorium Bosscha sebagai salah satu Objek Vital nasional yang harus diamankan.",Edukasi,Bandung,25000,45,"https://www.google.com/maps/place/Bosscha/@-6.824883,107.6165337,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e11292b0db83:0xc0f73eee035e3ffd!8m2!3d-6.824883!4d107.6165337!16s%2Fm%2F02zbmgy?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
310,Taman Bunga Cihideung,Taman Bunga Cihideung mempunyai pesona alam yang sederhana namun mampu menghasilkan landscape yang menyita perhatian. Pesona dari kebun / taman bunga ini padahal hanya sebatas tumbuhan sejenis bunga. Lalu ada pula beberapa daya tarik lain sehingga membuat destinasi wisata alam ini masuk ke dalam list wisata Bandung. Salah satunya yaitu area spot foto yang sangat kekinian dan instagramable yang menjadi incaran utama wisatawan remaja. Khususnya bagi para influencer yang sedang mencari latar sempurna untuk sebuah konten.,Alam,Bandung,0,41,"https://www.google.com/maps/place/Taman+Bunga+Cihideung+Lembang/@-6.8039626,107.5866839,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e19d30f028b3:0xb3b9b636edd61c20!8m2!3d-6.8039626!4d107.5866839!16s%2Fg%2F11g6p0fr6_?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
311,The Lodge Maribaya,"The Lodge Maribaya adalah salah satu tempat wisata di Lembang yang menawarkan berbagai hal pada pengunjung. Disini kita bisa melakukan berbagai akitivitas seperti camping, trekking mengelilingi area hutan pinus yang indah, acara gathering dan team building, atau bahkan hanya sekedar refreshing menikmati kuliner. Terdapat juga berbagai wahana yang pastinya instagrammable banget. Di kelilingi oleh pegunungan dengan hutan pinus yang khas, udara dan suasana disini memang segar banget. Ingin mengadakan private gathering, atau bahkan acara pernikahan disini? bisa banget. Dengan backdrop pegunungan hijau yang indah, tentunya bakal membuat acara anda lebih berkesan.",Kuliner,Bandung,25000,43,"https://www.google.com/maps/place/The+Lodge+Maribaya/@-6.8294112,107.6874666,17z/data=!4m10!3m9!1s0x2e68e7e5665cd123:0x42e7f646b2aa9aca!5m3!1s2024-12-18!4m1!1i2!8m2!3d-6.8294112!4d107.6874666!16s%2Fg%2F11bc7pqdb7?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
312,Taman Hutan Raya Ir. H. Juanda,"Taman Hutan Raya Ir. H. Djuanda (Tahura Djuanda) merupakan kawasan konservasi yang terpadu antara alam sekunder dengan hutan tanaman dengan jenis Pinus (Pinus merkusil) yang terletak di Sub-Daerah Aliran Sungai Cikapundung dan DAS Citarum yang membentang mulai dari Curug Dago, Dago Pakar sampai Curug Maribaya yang merupakan bagian dari kelompok hutan Gunung Pulosari. Tahura Djuanda terletak di sebelah utara Kota Bandung berjarak kurang lebih 7 km dari pusat kota, secara geografis berada pada 1070 30’ BT dan 60 52’ LS, secara administrasi berada di wilayah Desa Ciburial, Kecamatan Cimenyan, Kabupaten Bandung dan sebagian masuk Desa Mekarwangi, Desa Cibodas, Desa Langensari, dan Desa Wangunharja, Kecamatan Lembang, Kabupaten Bandung Barat serta Kelurahan Dago, Kecamatan Coblong, Kota Bandung.",Alam,Bandung,11000,45,"https://www.google.com/maps/place/Taman+Hutan+Raya+Ir.+H.+Djuanda/@-6.858932,107.63074,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e0b82dc93d87:0xf664c059175258b1!8m2!3d-6.858932!4d107.63074!16s%2Fg%2F121tbx7k?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
313,Taman Begonia,"Taman Begonia Bandung terletak pada ketinggian 1200 meter di atas laut. Selain balinea, ada beraneka jenis bunga lainnya seperti salvia, impatiens, geranium, dan celosia. Saking indahnya banyak orang yang menyebut setara dengan taman Himawari no Sato di Jepang. Bunga Balinea itu sendiri merupakan jenis bunga Begonia yang berasal dari Bali. Tanaman yang cocok ditanam di berbagai cuaca ini akan tumbuh di sepanjang musim. Bunga Balinea adalah tanaman yang sering ditanam di perkebunan dan pekarangan hotel serta taman kota Keistimewaan Taman Bunga Begonia bukan hanya dari keberadaan bunga dan tanaman yang ada, melainkan juga dari tatanan taman yang menarik. Warna-warni taman bunga juga dilengkapi dengan berbagai bentukan yang cocok untuk berfoto-foto. Bahkan memang banyak pengunjung yang datang ke sini hanya untuk mengabadikan keindahan tamannya. Selain itu, karena berada di dataran tinggi, para pengunjung pasti akan nyaman beraktivitas di sana dengan suhu yang sejuk dan menyegarkan.",Alam,Bandung,10000,44,"https://www.google.com/maps/place/Kebun+Begonia+Lembang/@-6.825677,107.637794,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e0f367d63315:0xac823530fc733ca6!8m2!3d-6.825677!4d107.637794!16s%2Fg%2F11bv1mgdhq?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
314,Tafso Barn,"Nama Punclut mungkin sudah cukup akrab di telinga wisatawan. Kawasan dataran tinggi di Bandung yang belakangan populer sebagai destinasi wisata. Selain menawarkan pemandangan yang indah, kawasan ini juga memiliki banyak tempat wisata untuk rekreasi. Salah satunya adalah kawasan wisata sekaligus restoran Tafso dan Boda Barn atau sering dikenal juga dengan Tafso Barn. Tempat rekreasi ini memadukan tempat makan dengan nuansa taman dan gudang yang unik. Pemandangan perbukitan yang dipotong garis horison menjadi incaran utama pengunjung. Sangat tepat nongkrong dan bersantai ketika berlibur di Bandung.",Alam,Bandung,0,42,"https://www.google.com/maps/place/Tafso+Barn/@-6.8424051,107.6227991,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e0d59dfe8847:0xca213dcf1c3c76ee!8m2!3d-6.8424051!4d107.6227991!16s%2Fg%2F11ddx9bs19?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
315,Curug Luhur Waterfall,"Sekitaran Bandung banyak sekali curug dari yang kekinian, terlupakan, kurang terdengar sampai baru dengar. Salah satunya adalah curug Luhur Cibodas di daerah Maribaya Lembang di sekitar area ini ada 3 curug, penduduk lokal menyebutnya curug Cibodas pernah disebut juga curug Keraton .. tapi sekarang lebih dikenal curug Luhur, selain yang ini ada juga curug Lalay yang tidak terlalu tinggi dan satu lagi curug yang paling tinggi diarea sini yaitu curug Luhur .. posisinya lebih kedalam lagi sekitar 3 km dari pos masuk, masih jarang orang yang kesana",Alam,Bandung,5000,42,"https://www.google.com/maps/place/Curug+Luhur/@-6.660011,105.5852514,8z/data=!4m10!1m2!2m1!1sCurug+Luhur+Waterfall!3m6!1s0x2e69c67606fceea9:0x3c33e968fa6f8c42!8m2!3d-6.660011!4d106.7058569!15sChVDdXJ1ZyBMdWh1ciBXYXRlcmZhbGxaFyIVY3VydWcgbHVodXIgd2F0ZXJmYWxskgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F1v7y027d?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
316,Curug Malela,"Curug Malela adalah salah satu destinasi alam yang berupa air terjun. Curug ini memilliki keindahan yang luar biasa. Jadi tak heran banyak para pengunjung yang datang untuk mengunjungi curug ini. Para pengunjung yang datang tidak hanya dari dalam kota saja, namun juga dari luar kota seperti DKI jakarta, Jawa Tengah, Jawa Barat dan masih banyak lagi. Curug ini memiliki ketinggian yang cukup tinggi yaitu sekitar 60 sampai 70 meter. Namun curug ini memiliki lebar yang cukup sempit yaitu sekitar 50 meter saja. Curug yang menjulang tinggi ini memiliki air yang sangat deras dan dingin. Jadi jika kamu berdiri di dekat air terjun ini siap siap pakaianmu akan basah terkena cipratan air. Air terjun Malela tidak hanya terdiri dari satu pancuran air saja, namun terdiri dari beberapa pancuran air yang berdekatan. Karena curug ini memiliki pancuran air yang berjejeran seperti air terjun niagara yang ada di Amerika, banyak para pengunjung yang menyebutnya sebagai “Niagara nya Cianjur”.",Alam,Bandung,10000,44,"https://www.google.com/maps/place/Curug+Malela/@-7.0182385,107.2072145,14z/data=!3m1!4b1!4m6!3m5!1s0x2e6859502d1faae5:0x637a7f90a74e56e2!8m2!3d-7.0182386!4d107.2072145!16s%2Fg%2F1pzvnk9v5?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
317,Curug Cimahi,"Curug Cimahi adalah air terjun yang terletak di Jalan Kolonel Masturi, Desa Kertawangi, Kecamatan Cisarua, Kabupaten Bandung Barat, Jawa Barat. Dengan ketinggian sekitar 87 meter, menjadikan air terjun ini sebagai salah satu curug tertinggi di wilayah Bandung dan sekitarnya. Nama Cimahi berasal dari nama sungai yang mengalir di atasnya yaitu Sungai Cimahi yang berhulu di Situ (danau) Lembang dan mengalir ke Kota Cimahi. Destinasi wisata ini berjarak kurang lebih 10 kilometer dari Kota Cimahi ke arah Lembang atau 20 kilometer dari Kota Bandung.",Alam,Bandung,15000,46,"https://www.google.com/maps/place/Curug+Pelangi/@-6.9030627,107.3970551,11z/data=!4m10!1m2!2m1!1sCurug+Cimahi!3m6!1s0x2e68e1f7e3b09c73:0xf289999555b21387!8m2!3d-6.7987011!4d107.5760352!15sCgxDdXJ1ZyBDaW1haGlaDiIMY3VydWcgY2ltYWhpkgESdG91cmlzdF9hdHRyYWN0aW9umgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJJTmpsdFNWOTNSUkFC4AEA-gEECAAQNA!16s%2Fg%2F11shns5ttw?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
318,Situ Patenggang,"Situ Patenggang atau Situ Patengan adalah suatu danau yang terletak di kawasan objek wisata alam Bandung Selatan, Jawa Barat, Indonesia, tepatnya di Ciwidey. Terletak di ketinggian 1600 meter di atas permukaan laut, danau ini memiliki pemandangan yang sangat eksotik. Situ patenggang juga memiliki pemandangan alam yang asri, karena disekitarnya terdapat hamparan kebun teh.\nLuas Situ Patenggang sekitar 45.000 hektar. Serta total luas Alamnya mencapai 123.077,15 hektar. Situ patenggang selalu menjadi pilihan wisatawan terutama bagi mereka yang baru pulang dari tempat wisata Kawah Putih. Jaraknya dari wisata kawah putih hanya sekitar 7 KM dan membutuhkan waktu sekitar 10 menit saja.",Alam,Bandung,20000,45,"https://www.google.com/maps/place/Situ+Patengan/@-7.1672928,107.3576729,16z/data=!3m1!4b1!4m6!3m5!1s0x2e688bc0fb5ad637:0x2585812940b0a366!8m2!3d-7.1669649!4d107.3575344!16s%2Fm%2F0bhb5cs?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
319,Kawah Rengganis Cibuni,"Kawasan Bandung Selatan khususnya Ciwidey memang sudah dikenal sebagai destinasi wisata alam dengan panorama yang indah dan udara yang sejuk, oleh karena itu masyarakat perkotaan memilih berwisata ke Ciwidey untuk “melarikan” diri dari kesibukan mereka di Kota. Wisata Ciwidey yang satu ini tidak kalah eksotis dari Kawah Putih, Rancaupas atau Situ Patenggang. Berdasarkan catatan Sejarah Kawah Rengganis, kawah ini sudah terbentuk akibat proses alam jutaan tahun lalu. Dimana berdasarkan penelitian, Kawah Rengganis ini terbentuk dari dahsyatnya letusan Gunung Sunda Purba, khususnya Gunung Patuha, yang juga menciptakan kawah lainnya, Kawah Putih. Bukti kedahsyatan letusannya bisa kita lihat sendiri, dimana hingga saat ini di Kawah Rengganis masih tercium begitu kuat aroma bau belerang dari areal kawahnya.",Alam,Bandung,5000,43,"https://www.google.com/maps/place/KAWAH+CIBUNI+Rengganis/@-7.1724375,107.3766875,17z/data=!3m1!4b1!4m6!3m5!1s0x2e688bfaba30b0dd:0x477999f79c277360!8m2!3d-7.1724375!4d107.3766875!16s%2Fg%2F11btt6hr9m?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
320,Pemandian Air Panas Cimanggu,Air Panas Cimanggu menjadi salah satu objek wisata di Bandung yang menawarkan berbagai macam daya tarik yang dijamin mengagumkan. Tempat wisata yang satu ini juga dikenal dengan nama Cimanggu Natural Hot Spring. Menikmati pemandian air panas dan juga hijaunya pemandangan di pemandian ini pastinya bisa membuat pikiran Anda lebih rileks. Pikiran rileks pastinya akan membuat Anda lebih bersemangat saat kembali bekerja.,Alam,Bandung,23000,39,"https://www.google.com/maps/place/Cimanggu/@-7.1468795,107.3900291,17z/data=!3m1!4b1!4m6!3m5!1s0x2e688d9e8d2a6d8f:0x8499be5a8b509f78!8m2!3d-7.1468795!4d107.3900291!16s%2Fg%2F11f650phsb?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
321,Glamping Lakeside Rancabali,"Glamping Lakeside Rancabali menawarkan tempat berkemah mewah yang cocok untuk Anda jadikan destinasi liburan di akhir pekan. Seperti namanya, glamping atau glamour camping terdiri dari tenda yang berisikan tempat tidur nyaman, kamar mandi di dalam ruangan, pemanas, dan berbagai amenitas layaknya hotel berbintang. Berlokasi di Jalan Raya Ciwidey Rancabali KM 1, Glamping Lakeside berada di sekitar Situ Patenggang dan perkebunan teh yang subur. Tidak heran jika pemandangan dari glamping ini begitu apik dan Instagramable untuk berfoto.",Taman Hiburan,Bandung,30000,44,"https://www.google.com/maps/place/Glamping+Lakeside+Rancabali/@-7.1670549,107.3540784,17z/data=!4m10!3m9!1s0x2e688b96c30c7869:0xcc3d65320d369aa7!5m3!1s2024-12-18!4m1!1i2!8m2!3d-7.1670549!4d107.3540784!16s%2Fg%2F11c1l6c7_8?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
322,Bukit Jamur,"Bukit Jamur Ciwidey adalah satu dari sekian banyak pesona wisata alam yang berada di Kecamatan Ciwidey, Kabupaten Bandung, Provinsi Jawa barat. Bukit Jamur Ciwidey memang memiliki khas wisata Ciwidey, yaitu objek wisata di tengah hamparan kebun teh, dengan udara yang sangat sejuk.Suasana saat kabut turun di area perkebunan membuat suasana menjadi romatis. Bukit Jamur Ciwidey suasananya cocok juga bagi jomblowan – jomblowati, banyak spot dengan latar alam yang indah, yang dimungkinkan mampu melupakan sang mantan.",Alam,Bandung,0,42,"https://www.google.com/maps/place/Bukit+Jamur+Rancabolang+Ciwidey/@-7.1950859,107.4311772,17z/data=!4m6!3m5!1s0x2e688e883a887861:0x5271ae77ece8a620!8m2!3d-7.1950859!4d107.4311772!16s%2Fg%2F11c59vxcv8?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
323,Kebun Tanaman Obat Sari Alam,"Kebun Tanaman Obat Sari Alam lebih terkenal dengan sebutan wisata pengobatan herbal, karena disana terdapat banyak sekali tanaman yang dijadikan sebagai pengobatan alternative. Kebun Tanaman Obat Sari Alam lebih dikenal oleh orang Bandung dengan sebutan KTO Sari Alam. Lokasi: Jl. Raya Ciwidey bandung km 26 no 8 rt 1 rw 2 kampung Andir, Cukanggenteng, Kec. Pasirjambu, kab Bandung, Jawa Barat 40972",Alam,Bandung,0,49,"https://www.google.com/maps/place/KTO+Sari+Alam/@-7.0773168,107.4866895,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68ed5df57dce8b:0xecc7a02b7398ebd5!8m2!3d-7.0773168!4d107.4866895!16s%2Fg%2F11c4375md_?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
324,Happyfarm Ciwidey,"Objek wisata alam dan edukasi tengah banyak menjamur akhir-akhir ini. Selain De Ranch dan Farmhouse Lembang, ada juga Happy Farm Ciwidey di Bandung. Objek wisata ini masih terbilang baru, karena baru bulan Juni 2019 ini berdiri. Konsepnya hampir sama, wisata alam dan peternakan dengan unsur edukasi. Sangat cocok menjadi tujuan wisata keluarga, terutama untuk anak-anak. Dan semakin seru karena bermain di area outdoor dengan udara sejuk.",Alam,Bandung,15000,42,"https://www.google.com/maps/place/Happyfarm+Ciwidey/@-7.1153681,107.4378911,17z/data=!3m1!4b1!4m6!3m5!1s0x2e688d241ec3b649:0xc6d566a4e43c358d!8m2!3d-7.1153681!4d107.4378911!16s%2Fg%2F11b7vx15q4?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
325,Saung Angklung Mang Udjo,"Saung Angklung Udjo (SAU) adalah suatu tempat yang merupakan tempat pertunjukan, pusat kerajinan tangan dari bambu, dan workshop instrumen musik dari bambu. Selain itu, SAU mempunyai tujuan sebagai laboratorium kependidikan dan pusat belajar untuk memelihara kebudayaan Sunda dan khususnya angklung. Didirikan pada tahun 1966 oleh Udjo Ngalagena dan istrinya Uum Sumiati, dengan maksud untuk melestarikan dan memelihara seni dan kebudayaan tradisional Sunda. Berlokasi di Jalan Padasuka 118, Bandung Timur Jawa Barat Indonesia. Dengan suasana tempat yang segar udaranya dan dikelilingi oleh pohon-pohon bambu, dari kerajinan bambu dan interior bambu sampai alat musik bambu. Disamping pertunjukan rutin setiap sore, Saung Angklung Udjo telah berkali-kali mengadakan pertunjukan khusus yang dilakukan pada pagi atau siang hari. Pertunjukkan tersebut tidak terbatas diadakan di lokasi Saung Angklung Udjo saja, tetapi berbagai undangan tampil di berbagai tempat baik di dalam maupun di luar negeri, pada bulan Agustus tahun 2000 di Sasana Budaya Ganesha ITB, Bandung, Saung Angklung Udjo mengadakan konser kolaborasi dengan penyanyi cilik yang dijuluki Shirley Temple-nya Indonesia, yaitu Sherina. Saung Angklung Udjo tidak terbatas pada hanya menjual seni pertunjukan saja, berbagai produk alat musik bambu tradisional (angklung, arumba, calung dan lainnya) dibuat dan dijual kepada para pembeli.",Budaya,Bandung,75000,47,"https://www.google.com/maps/place/Saung+Angklung+Udjo/@-6.897699,107.654685,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e7904f868405:0xefbc33f025ba4c9c!8m2!3d-6.897699!4d107.654685!16s%2Fg%2F11hbw535wj?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
326,Taman Kupu-Kupu Cihanjuang,"Taman Kupu-Kupu Cihanjuang Bandung ini,sepertinya telah menambah daftar objek wisata di Bandung yang unik dan menarik seperti halnya theme park Jendela Alam Bandung sekaligus bernilai edukasi yang sangat tinggi buat anak-anak dan sebagai sarana pembelajaran kepada anak kita bahwa pelestarian hewan langka dan cantik ini bisa diajarkan sejak usia dini.Dan faktanya, meskipun relatif masih anyar, namun salah satu tempat wisata keluarga di bandung ini nyatanya berhasil banyak menarik atensi atau perhatian wisatawan lokal kota Bandung maupun wisatawan luar daerah yang sedang liburan di Bandung. Lokasi Tempat wisatanya yang memang masih sangat rindang dan sejuk, ditunjang lagi dengan design interior taman kupu-kupu yang ditata sangat begitu detil dan menarik. Apabila melancong ke kawasan wisata yang satu ini, diharapkan anak-anak anda bisa memperoleh informasi tentang bagaimana proses metamorfosis seekor kupu-kupu mulai dari bibit larva hingga tumbuh besar secara sempura.",Alam,Bandung,10000,40,"https://www.google.com/maps/place/Taman+Kupu-Kupu+Cihanjuang/@-6.8590047,107.568779,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e41b0574b8f3:0x5415b0049a70df9e!8m2!3d-6.8590047!4d107.568779!16s%2Fg%2F11b6zyc6y_?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
328,Gua Pawon,"Gua Pawon adalah sebuah gua alami dan situs purbakala yang terletak di Desa Gunung Masigit, Kecamatan Cipatat, Padalarang, Kabupaten Bandung Barat, atau sekitar 25 km arah barat Kota Bandung. Merupakan sebuah tempat yang penting bagi orang Sunda karena di sanalah tempat berkumpulnya sesepuh Sunda yang sekarang menduduki bagian barat pulau Jawa. Di sana pernah ditemukan kerangka manusia purba yang konon adalah nenek moyang orang Sunda (masih diteliti di balai Arkeolog Bandung).",Alam,Bandung,10000,45,"https://www.google.com/maps/place/Guha+Pawon/@-6.8231833,107.4371655,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68fcf6e7a435c1:0x5b8a47f8a9635516!8m2!3d-6.8231833!4d107.4371655!16s%2Fg%2F11_yl_hzm?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
329,Bukit Gantole Cililin,Bukit Gantole Cililin atau yang dikenal juga dengan sebutan Venue Gantole merupakan sebuah kawasan wisata yang awalnya di buka untuk tujuan terselenggaranya Porda Jabar 2010 dan Pekan Olahraga Nasional 2016 Cabang olahraga Paralayang. Kawasan wisata ini menjadi buah bibir setelah menjadi tuan rumah penyelenggaraan PON 2016. Olahraga paralayang sendiri merupakan jenis olahraga yang di lakukan di atas lereng bukit atau gunung dengan hanya memanfaatkan angin sebagai sumber utama. Oleh karenanya lokasi Bukit Gantole Cililin yang berada di ketinggian 1063 Mdpl dengan hempasan angin yang kencang sangat pas untuk olahraga ini.,Alam,Bandung,0,44,"https://www.google.com/maps/place/Gantolle+Paralayang+Singajaya+Cihampelas/@-6.9588812,107.469126,17z/data=!4m10!1m2!2m1!1sBukit+Gantole+Cililin!3m6!1s0x2e68f02385e4264b:0xbc991fe16c72c4c6!8m2!3d-6.9588812!4d107.4713147!15sChVCdWtpdCBHYW50b2xlIENpbGlsaW5aFyIVYnVraXQgZ2FudG9sZSBjaWxpbGlukgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F11ckkr0z5w?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
330,Bandros City Tour,"Bandros atau Bus Wisata Bandung adalah bus wisata yang beroperasi di Bandung, Jawa Barat, Indonesia.Digunakan oleh wisatawan di Kota Bandung. Bus tersebut diresmikan oleh Wali Kota Bandung Ridwan Kamil pada malam tahun baru 2014, dan pada 18 Februari 2018 diumumkan bus wisata akan melayani kota Bandung. Seorang pemimpin tur lokal akan menemani turis di dalam bus. Bandros dikelola oleh dua pihak: Dinas Perhubungan Bandung (yang terkait dengan Anggaran Pendapatan dan Belanja Daerah) dan Mang Dudung yang merupakan bagian dari Tanggung Jawab Sosial Perusahaan. Bus memiliki kapasitas 22 orang. Ada enam bus yang dioperasikan oleh divisi Corporate Social Responsibility, dan 12 bus dioperasikan oleh Anggaran Pendapatan dan Belanja Daerah yang dikelola oleh BLUD UPT Dinas Perhubungan Kota Bandung.",Budaya,Bandung,40000,44,"https://www.google.com/maps/place/Bandros+(Bandung+Tour+On+Bus)/@-6.9224266,107.5980589,15z/data=!4m10!1m2!2m1!1sBandros+City+Tour!3m6!1s0x2e68e625cd928c69:0x33a595a5f4f19d31!8m2!3d-6.9224266!4d107.6068136!15sChFCYW5kcm9zIENpdHkgVG91cloTIhFiYW5kcm9zIGNpdHkgdG91cpIBD2J1c190b3VyX2FnZW5jeZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOS2QweE1ia2RuRUFF4AEA-gEECAsQMw!16s%2Fg%2F11hd1qgknn?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
331,Kyotoku Floating Market,"Kyotoku Floating Market Bandung, sebuah wisata kekinian yang mengusung tema hal-hal yang berbau Jepang. Di tempat ini anda akan melihat bangunan-bangunan khas Jepang serta pemandangan bak di negeri sakura. Jepang merupakan salah satu negara selain Korea Selatan yang menjadi tujuan favorit turis dari Indonesia. Karena sudah menjadi negara maju, berkunjung ke Jepang membutuhkan biaya akomodasi yang tidak sedikit, tiket pesawat, serta proses pengurusan visa yang ribet. Tak perlu jauh-jauh pergi ke luar negeri, anda dapat menikmati berwisata dengan nuansa Jepang di Bandung. Pengelola wisata mendesain tempat ini mirip-mirip dengan Kyoto, salah satu wilayah di Jepang yang kental dengan budaya. Melihat bunga sakura yang menjadi ikon Jepangpun tak perlu menunggu bulan April, kawasan wisata ini di lengkapi dengan hiasan bunga sakura sehingga suasana Jepang terasa semakin kental. Bagi anda yang tertarik berfoto memakai kimono atau yukata dengan background ala Jepang untung dipajang di instagram. Berikut review singkat kawasan wisata ini.",Pusat Perbelanjaan,Bandung,175000,45,"https://www.google.com/maps/place/Kyotoku+Floating+Market/@-6.819875,107.618707,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e1705baa2c93:0x4b9b174c678960!8m2!3d-6.819875!4d107.618707!16s%2Fg%2F11g0vyhzns?entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoJLDEwMjExMjMzSAFQAw%3D%3D",
